VARIABLES=x,y,z,n,rho,u,v,w,t,p
ZONE f=point,i=   1000
0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   2.491076923076923E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   9.750000000000000E+01   6.970656000000000E+02
0.000000000000000E+00   2.162935301868765E-06   0.000000000000000E+00   2.162935301868765E-06   2.411822129769247E-02   9.569907463932580E+00   5.692888907196428E-05   0.000000000000000E+00   1.007039437121500E+02   6.970656000000000E+02
0.000000000000000E+00   4.325870603737530E-06   0.000000000000000E+00   4.325870603737530E-06   2.338130850486078E-02   1.930034432005425E+01   1.125713462554833E-04   0.000000000000000E+00   1.038778475334292E+02   6.970656000000000E+02
0.000000000000000E+00   6.488805905606295E-06   0.000000000000000E+00   6.488805905606295E-06   2.269524232718420E-02   2.919288964536670E+01   1.672246103943373E-04   0.000000000000000E+00   1.070180245262594E+02   6.970656000000000E+02
0.000000000000000E+00   8.651741207475060E-06   0.000000000000000E+00   8.651741207475060E-06   2.205585369628716E-02   3.924834522500498E+01   2.211688579995482E-04   0.000000000000000E+00   1.101204257810642E+02   6.970656000000000E+02
0.000000000000000E+00   1.081467650934382E-05   0.000000000000000E+00   1.081467650934382E-05   2.145950261991350E-02   4.946658373991438E+01   2.746750775288762E-04   0.000000000000000E+00   1.131806287880213E+02   6.970656000000000E+02
0.000000000000000E+00   1.297761181121259E-05   0.000000000000000E+00   1.297761181121259E-05   2.090298432530334E-02   5.984674340995299E+01   3.282335480498911E-04   0.000000000000000E+00   1.161939349043048E+02   6.970656000000000E+02
0.000000000000000E+00   1.514054711308136E-05   0.000000000000000E+00   1.514054711308136E-05   2.038350777686069E-02   7.038632129388178E+01   3.816095881607835E-04   0.000000000000000E+00   1.191551535971236E+02   6.970656000000000E+02
0.000000000000000E+00   1.730348241495012E-05   0.000000000000000E+00   1.730348241495012E-05   1.989862112678081E-02   8.108127340736395E+01   4.355243657920685E-04   0.000000000000000E+00   1.220587087178201E+02   6.970656000000000E+02
0.000000000000000E+00   1.946641771681888E-05   0.000000000000000E+00   1.946641771681888E-05   1.944617236755113E-02   9.192562024883584E+01   4.898149722008992E-04   0.000000000000000E+00   1.248986152181197E+02   6.970656000000000E+02
0.000000000000000E+00   2.162935301868765E-05   0.000000000000000E+00   2.162935301868765E-05   1.902425555169741E-02   1.029115140171044E+02   5.446241076512787E-04   0.000000000000000E+00   1.276685961981464E+02   6.970656000000000E+02
0.000000000000000E+00   2.379228832055641E-05   0.000000000000000E+00   2.379228832055641E-05   1.863121540443737E-02   1.140278997545365E+02   6.003481435155257E-04   0.000000000000000E+00   1.303618656795485E+02   6.970656000000000E+02
0.000000000000000E+00   2.595522362242518E-05   0.000000000000000E+00   2.595522362242518E-05   1.826558455178509E-02   1.252608752459884E+02   6.569695788385136E-04   0.000000000000000E+00   1.329713808563895E+02   6.970656000000000E+02
0.000000000000000E+00   2.811815892429394E-05   0.000000000000000E+00   2.811815892429394E-05   1.792606074400043E-02   1.365931921045390E+02   7.145371596916809E-04   0.000000000000000E+00   1.354898900927177E+02   6.970656000000000E+02
0.000000000000000E+00   3.028109422616271E-05   0.000000000000000E+00   3.028109422616271E-05   1.761147555038407E-02   1.480040766020149E+02   7.729592654480073E-04   0.000000000000000E+00   1.379100798823772E+02   6.970656000000000E+02
0.000000000000000E+00   3.244402952803147E-05   0.000000000000000E+00   3.244402952803147E-05   1.732077911126720E-02   1.594685683487725E+02   8.319778193133581E-04   0.000000000000000E+00   1.402246391110698E+02   6.970656000000000E+02
0.000000000000000E+00   3.460696482990024E-05   0.000000000000000E+00   3.460696482990024E-05   1.705299603699328E-02   1.709580519686917E+02   8.916273463804172E-04   0.000000000000000E+00   1.424265856117701E+02   6.970656000000000E+02
0.000000000000000E+00   3.676990013176901E-05   0.000000000000000E+00   3.676990013176901E-05   1.680720194058586E-02   1.824403511077637E+02   9.518526904130912E-04   0.000000000000000E+00   1.445094792450228E+02   6.970656000000000E+02
0.000000000000000E+00   3.893283543363777E-05   0.000000000000000E+00   3.893283543363777E-05   1.658249428257169E-02   1.938803650177667E+02   1.012300963577026E-03   0.000000000000000E+00   1.464677121916867E+02   6.970656000000000E+02
0.000000000000000E+00   4.109577073550653E-05   0.000000000000000E+00   4.109577073550653E-05   1.637797703793140E-02   2.052404062461907E+02   1.072595874395195E-03   0.000000000000000E+00   1.482967032115687E+02   6.970656000000000E+02
0.000000000000000E+00   4.325870603737529E-05   0.000000000000000E+00   4.325870603737529E-05   1.619273209090487E-02   2.164816376452711E+02   1.132486604933342E-03   0.000000000000000E+00   1.499932183380103E+02   6.970656000000000E+02
0.000000000000000E+00   4.542164133924406E-05   0.000000000000000E+00   4.542164133924406E-05   1.602580620406350E-02   2.275652736558494E+02   1.191759050533577E-03   0.000000000000000E+00   1.515555578966226E+02   6.970656000000000E+02
0.000000000000000E+00   4.758457664111282E-05   0.000000000000000E+00   4.758457664111282E-05   1.587620433762201E-02   2.384538754109596E+02   1.250029193432325E-03   0.000000000000000E+00   1.529836696699883E+02   6.970656000000000E+02
0.000000000000000E+00   4.974751194298159E-05   0.000000000000000E+00   4.974751194298159E-05   1.574288656057506E-02   2.491128911903743E+02   1.307167573872502E-03   0.000000000000000E+00   1.542792035408835E+02   6.970656000000000E+02
0.000000000000000E+00   5.191044724485036E-05   0.000000000000000E+00   5.191044724485036E-05   1.562478105739293E-02   2.595113253672245E+02   1.363106786575138E-03   0.000000000000000E+00   1.554453781514464E+02   6.970656000000000E+02
0.000000000000000E+00   5.407338254671912E-05   0.000000000000000E+00   5.407338254671912E-05   1.552078688445721E-02   2.696234315949185E+02   1.417605765538813E-03   0.000000000000000E+00   1.564869112681551E+02   6.970656000000000E+02
0.000000000000000E+00   5.623631784858789E-05   0.000000000000000E+00   5.623631784858789E-05   1.542979900341497E-02   2.794285330319686E+02   1.470614917346587E-03   0.000000000000000E+00   1.574096979139165E+02   6.970656000000000E+02
0.000000000000000E+00   5.839925315045665E-05   0.000000000000000E+00   5.839925315045665E-05   1.535071995856610E-02   2.889118175732398E+02   1.522162833297404E-03   0.000000000000000E+00   1.582205920344907E+02   6.970656000000000E+02
0.000000000000000E+00   6.056218845232542E-05   0.000000000000000E+00   6.056218845232542E-05   1.528248171386842E-02   2.980637705326714E+02   1.572363294354264E-03   0.000000000000000E+00   1.589270673097507E+02   6.970656000000000E+02
0.000000000000000E+00   6.272512375419418E-05   0.000000000000000E+00   6.272512375419418E-05   1.522405775180862E-02   3.068801980211845E+02   1.621220166975811E-03   0.000000000000000E+00   1.595369670554132E+02   6.970656000000000E+02
0.000000000000000E+00   6.488805905606294E-05   0.000000000000000E+00   6.488805905606294E-05   1.517447853128182E-02   3.153612538772493E+02   1.668843706117326E-03   0.000000000000000E+00   1.600582184747296E+02   6.970656000000000E+02
0.000000000000000E+00   6.705099435793172E-05   0.000000000000000E+00   6.705099435793172E-05   1.513283815292756E-02   3.235110759606264E+02   1.715369180835939E-03   0.000000000000000E+00   1.604986437742434E+02   6.970656000000000E+02
0.000000000000000E+00   6.921392965980048E-05   0.000000000000000E+00   6.921392965980048E-05   1.509830166512492E-02   3.313367139566805E+02   1.760930316968230E-03   0.000000000000000E+00   1.608657750964273E+02   6.970656000000000E+02
0.000000000000000E+00   7.137686496166924E-05   0.000000000000000E+00   7.137686496166924E-05   1.507010542501977E-02   3.388477636109838E+02   1.805623189803587E-03   0.000000000000000E+00   1.611667557393224E+02   6.970656000000000E+02
0.000000000000000E+00   7.353980026353801E-05   0.000000000000000E+00   7.353980026353801E-05   1.504755776032544E-02   3.460555027717689E+02   1.849567652895748E-03   0.000000000000000E+00   1.614082523347278E+02   6.970656000000000E+02
